#Identifier	SMILES	Max_Rank	Max_Probability
3700897	COc1cc2CCN(C(c2cc1OC)c1ccccc1)CN1C(=O)NC(C1=O)(C)c1ccco1	4541253	0.92496
2099808	COc1ccc(cc1OC)C12Oc3ccccc3C(C1C2(Cl)Cl)c1ccc(cc1)C	4541250	0.92488
2437247	CC(Cn1cnc2c(c1=N)c(c1ccccc1)c(n2Cc1ccccc1)c1ccccc1)C	4541239	0.92458
16094460	Clc1ccc2c(c1)S(=O)(=O)Cc1c2sc(c1)C(=O)N(c1cccc(c1)Cl)C	4541219	0.95000
36737941	OC1=NC2=C(C(C1)c1ccccc1Cl)C(=O)OC2(C)C	4541212	0.92399
15998240	COc1cc2c(cc1OC)ncc1c2n(nc1c1ccc(cc1)C)c1ccc(c(c1)C)C	4541207	0.92386
46540304	COc1ccc2c(c1)c(C)[nH]/c(=N\C(=N)NC(=S)Nc1cccc(c1)C)/n2	4541204	0.92373
4586457	CCc1nc(NCCC(c2ccco2)Cc2ccccc2)c2c(n1)c1ccccc1o2	4541199	0.92345
31886283	CC(=O)N1CCC(CC1)Nc1cc(Cl)nc(n1)N	4541197	0.92339
32102437	Fc1ccc(c(c1)F)C(Cn1ccnc1c1cccc(c1)[N+](=O)[O-])O	4541193	0.92332
6809395	S=c1n(C2c3ccccc3Oc3c2cccc3)c2c(n1C1CCCCC1)cccc2	4541183	0.92302
30262566	CCC(C(c1ccccc1)NCC12C3=C4[Fe]5678923(C1=C45)C1C6=C8C9=C71)CC	4541177	0.92288
46611305	OC(=O)[C@@H](n1nnc(c1)Cn1c(=O)oc2c1cccc2)Cc1c[nH]cn1	4541176	0.92286
20065673	O=C(N1c2ccccc2CCc2c1cccc2)COC(=O)c1c(C)noc1C(C)C	4541171	0.92279
27208765	Cc1cccc(c1)Cn1c(=O)/c(=C\c2ccc(cc2)C(=O)NCCN2CCCCC2C)/sc2c1cccc2	4541160	0.95000
2053950	CN1c2ccccc2N(C1c1cccn1C)C	4541137	0.92175
36445760	NCC1Cc2c(O1)c(cc(c2)C)c1ccnc2c1cccc2C(F)(F)F	4541134	0.92171
32230083	CCOC(=O)c1cn(cc(c1=O)Oc1ccccc1)[C@@H]1CC[C@H](CC1)O	4541120	0.92140
26150030	COc1ccc(cc1)C/C(=N/NC(=N)N)/C	4541114	0.92127
45540350	Cn1/c(=N/N=C2CCc3c2cccc3)/sc2c1cccc2	4541113	0.92124
43206350	CN(c1nc(NC(c2ccccc2)Cn2cccn2)c2c(n1)CNCC2)C	4541112	0.92124
4100911	COc1ccccc1c1n(Cc2ccccc2C)nc(c1Cl)c1ccccc1OC	4541107	0.92106
48339073	Clc1ccc(cc1)C(C1CC1)NCc1ccn(c(=O)c1)C	4541106	0.92106
36964348	[O-][N+](=O)c1ccccc1Cn1ccnc1c1ccccn1	4541097	0.92082
23697585	O=C(c1cccc2c1oc(c1ccccc1)c(c2=O)C)Nc1scc(n1)c1cccnc1	4541095	0.92072
4333526	Cc1ccc(cc1)c1nc2ccc(cc2c(n1)C(Cl)Cl)C	4541091	0.92058
4100927	COc1ccccc1c1n(Cc2cccc(c2)C)nc(c1Cl)c1ccccc1OC	4541090	0.92052
45525413	CCc1nc2c(n1CC(=O)NN/C=C/1\c3ccccc3C(=O)N(C1=O)c1ccc(c(c1)C)C)cccc2	4541074	0.92021
6801995	COc1ccc(cc1OC)C12Oc3ccccc3C(C1C2(Cl)Cl)c1ccc(cc1)F	4541058	0.91975
44859859	O/N=C(\c1oc2c(c1C)c1oc(=O)cc(c1cc2)C)/c1ccc(cc1)C	4541057	0.91972
4683346	O/N=C(/c1oc2c(c1C)c1oc(=O)cc(c1cc2)C)\c1ccc(cc1)C	4541056	0.91972
48557635	COc1cc2c(cc1OC)C/C(=C/c1ccnn1C(C)C)/C2=O	4541050	0.91956
48316027	C=CCN1CCC(CC1)NC(c1cccc(c1)C(F)(F)F)C1CC1	4541042	0.91938
45652444	O=C(NCc1cccc2c1nccc2)NCC(c1cscc1)(O)C	4541038	0.91923
44604593	Fc1ccc(c(c1)C1CCc2n(C1)cc(n2)C(=O)N1CCc2c(C1)cccc2)F	4541036	0.91914
875084	[O-][N+](=O)c1ccc2c(c1)C=CC1(O2)N(c2ccccc2)c2c(C1(C)C)cccc2	4541017	0.91886
44211357	COc1noc(c1)CCC(=O)Nc1cccc2c1ccn2C	4541001	0.91840
32003637	Fc1ccc(cc1)CC(n1nnnc1C)C(=O)N1CCC(CC1)c1nc2c(o1)cccc2	4540996	0.91833
1601014	CCOc1c(Br)cc(cc1OC)C1C(=C(C)NC2=C1C(=O)c1c2cccc1)C(=O)OC	4540991	0.91816
1600822	CCOc1cc(cc(c1OCC)Br)C1C(=C(C)NC2=C1C(=O)c1c2cccc1)C(=O)OC	4540990	0.91816
44568276	Cc1nn(c(c1)NC(=O)c1onc(c1)C(C)C)c1nc(C)cc(n1)C	4540972	0.91771
45749131	O=S(Cc1cccc2c1nccc2)Cc1ccc(cc1)C(C)(C)C	4540971	0.91770
20570202	CN(CC(c1ccc2c(c1)CN(CCO2)Cc1ccc(o1)Sc1nncn1C)(O)C)C	4540967	0.91755
7683536	COc1ccc(cc1)C1C(=Nc2c(N=C1C)cccc2)NC(=O)c1cccs1	4540961	0.91736
44512598	Fc1ccc(c(c1)Cl)COc1c(I)cc(c2c1nccc2)I	4540955	0.91723
45572671	Cc1cc2n(c1/C(=N/S(=O)(=O)c1ccccc1)/c1ccccc1)cccc2	4540943	0.91705
48227711	Fc1cccnc1NC1CCN(CC1)Cc1ccccc1	4540939	0.91695
48325891	FC(Oc1c(CNc2cc(nn2C)c2ccncc2)cc(cc1C)Br)F	4540936	0.91686
46529862	S=C(NC(=N)/N=c/1\[nH]c(C)c2c(n1)ccc(c2)C)Nc1cccc(c1)C	4540932	0.91674
5645941	CN(c1ccc(cc1)Nc1nc(nc2c1cccc2)C(F)(F)F)C	4540928	0.90000
30596123	COc1cccc2c1Oc1c(C2)c(=O)n(n1CC(=O)Nc1cccc(c1)C(F)(F)F)c1ccccc1	4540927	0.91665
46053406	COc1cccc(c1)[C@H]1CN(C[C@@H]1N)C(=O)c1cc(oc1c1ccccc1)C	4540911	0.91614
45615202	CCOc1ccc2c(c1)oc(c(c2=O)c1cscn1)/C=C/c1ccccc1F	4540899	0.91592
26409677	O=C(c1cccc2c1cccc2)NC(C(Cl)(Cl)Cl)OC[C@@H]1CCCN2[C@@H]1CCCC2	4540883	0.91542
15761278	O=C(c1cccc2c1cccc2)NC(C(Cl)(Cl)Cl)OCC1CCCN2C1CCCC2	4540882	0.91542
30083713	OC(=O)C1=CCc2c3c1c(ccc3c1c3c2CC=C(c3c(cc1)C(=O)O)C(=O)O)C(=O)O	4540879	0.91530
